X,Y,Z,OBJECTID,lsoa01cd,lsoa01nm,GlobalID
526875,182120,300,4672,E01004672,Westminster 009C,{039FE608-80C2-48D1-A86E-49CC473BDB67}
527203,181893,300,4673,E01004673,Westminster 009D,{808A3D3E-5028-4DF0-B520-A56C69125511}
524918,182364,300,4674,E01004674,Westminster 005A,{8C77D6DC-9118-40ED-BC11-5C3F2465ABC3}
525153,182271,300,4675,E01004675,Westminster 005B,{57FC3DF8-5CDE-46E6-9F55-67AF93B25323}
525330,182207,300,4676,E01004676,Westminster 006A,{6BF794C2-126A-48C9-B6B8-136A2363DDF5}
524917,182845,300,4677,E01004677,Westminster 005C,{C913CDD1-EFE8-44A2-A207-CB7F7E7B9ABE}
524943,182583,300,4678,E01004678,Westminster 005D,{547EB4DB-D309-4F24-8D7B-599F29CF1161}
524731,182186,300,4679,E01004679,Westminster 005E,{FEDC44E4-DFD5-4443-A176-092CB7AA9677}
527417,181018,300,4680,E01004680,Westminster 015A,{F0A16810-0C64-4598-A16F-0B32EEA77D6B}
526401,181205,300,4681,E01004681,Westminster 016A,{E32A2AEF-2A5D-47F1-BCB3-CC9888C963BA}
526644,181027,300,4682,E01004682,Westminster 016B,{360D3BD6-A841-444A-9169-77F5F2F0AFEA}
526934,180983,300,4683,E01004683,Westminster 015B,{5C26BC55-24D3-4B55-89AC-CBF11EF50CE4}
527163,181348,300,4684,E01004684,Westminster 015C,{2EBDCEE4-9ED3-4C21-8DB0-DCE44B7C425C}
526929,181371,300,4685,E01004685,Westminster 015D,{1859E84E-7A65-4944-93E5-EA5618AA26C8}
527388,181207,300,4686,E01004686,Westminster 015E,{36DB4B8F-48C6-4441-A7F8-3F7324B29F2B}
528307,178874,300,4687,E01004687,Westminster 019A,{3D069E8B-171F-4B99-BB29-71505FB3A8B1}
527017,179415,300,4688,E01004688,Westminster 019B,{9511C52E-BF47-4E8A-B7DA-C11D8D2095B3}
527475,179585,300,4689,E01004689,Westminster 019C,{D1775234-F7D2-4CAF-B320-9329C2730402}
528493,179245,300,4690,E01004690,Westminster 019D,{3AEDD951-3F7F-407F-96DB-C68DA2139EB8}
528093,179490,300,4691,E01004691,Westminster 019E,{D26512C0-8DE9-432E-A764-92C77145505B}
526986,179571,300,4692,E01004692,Westminster 019F,{69CF3E96-B934-4C85-A779-65C7EFE7F980}
525582,180733,300,4693,E01004693,Westminster 017B,{F1C45841-B2F6-47FA-B445-D867CF96F377}
526412,180836,300,4694,E01004694,Westminster 016C,{262C9E17-3516-4DEA-B34D-6DB5398BB412}
525883,180712,300,4695,E01004695,Westminster 017C,{BBECF19B-9C9F-48F7-AA38-A2E329CC7D1A}
526082,181272,300,4696,E01004696,Westminster 017D,{D0852EE5-80D2-48F0-AFC1-C7C800997736}
526254,181120,300,4697,E01004697,Westminster 016D,{7D4C001E-A48B-4578-9524-1BB93F2851CF}
525998,180876,300,4698,E01004698,Westminster 017E,{DF35C309-2B8A-4BFE-9929-0D8AB5867D4B}
525741,180993,300,4699,E01004699,Westminster 017F,{C30029B5-8339-47E4-A31E-BCBF9E56E271}
526236,180986,300,4700,E01004700,Westminster 016E,{7F315AEB-65B6-4269-9A0C-BD3EF51E2CA7}
526183,182439,300,4701,E01004701,Westminster 007A,{44FF4512-4625-489F-98F4-8D512D9B7BE2}
526655,181906,300,4702,E01004702,Westminster 009E,{9B468D62-DA1B-4BC5-AF9C-B175A48ABFD8}
526356,182064,300,4703,E01004703,Westminster 007B,{C22AD501-EC2F-4F6D-90F9-E6971C888164}
525910,182175,300,4704,E01004704,Westminster 007C,{DB0AB45F-4CD8-4039-97EF-8004AD069AA4}
526248,182298,300,4705,E01004705,Westminster 007D,{02C47029-4099-4423-81C2-311C8E6D044F}
525520,182545,300,4706,E01004706,Westminster 006B,{781DA701-754A-42A2-A2AF-B0C3DA46902B}
525771,182528,300,4707,E01004707,Westminster 006C,{84512837-CAD5-4958-90D7-76B993DC86A7}
525377,182564,300,4708,E01004708,Westminster 006D,{1805E462-45F5-427E-9619-A3A083D0CAB8}
525981,182726,300,4709,E01004709,Westminster 007E,{CB1F1DE1-4218-4B27-9802-ADED4B096462}
525611,183189,300,4710,E01004710,Westminster 002D,{523BCD4A-8B09-41B2-967E-1640D6B4F8F9}
525832,183016,300,4711,E01004711,Westminster 002E,{B1F1D020-ED90-401B-9151-6790F805DB8E}
528032,181825,300,4712,E01004712,Westminster 008C,{19954FE8-6AA4-4DD8-B7E8-3B3CEB7709C8}
528611,181742,300,4713,E01004713,Westminster 011A,{ECD9A05E-9F92-4A2E-A675-2DEE1ADF466F}
528279,181431,300,4714,E01004714,Westminster 011B,{1D828176-7866-49F8-A09C-8BD6801C8EE4}
528975,181953,300,4715,E01004715,Westminster 013A,{F03AB4C4-44AB-4EE9-AF8F-09D395A77977}
528506,182045,300,4716,E01004716,Westminster 011C,{37B8F734-FFC4-4A79-8D69-A3015FCF8B92}
528276,181748,300,4717,E01004717,Westminster 011D,{F0EB27D9-48AC-4308-B5E1-061796DECF08}
524659,182566,300,4718,E01004718,Westminster 004A,{221351CA-C601-4E89-A662-97BB2FE8BC0C}
524267,182765,300,4719,E01004719,Westminster 004B,{75854E55-107D-4191-8C90-39C7A81FE7B7}
524010,182733,300,4720,E01004720,Westminster 004C,{C0BB1ED4-604A-4D87-B9AE-F2C617876122}
524260,182469,300,4721,E01004721,Westminster 004D,{87835724-EBA4-40A6-8669-D77FCCED49E0}
524543,182773,300,4722,E01004722,Westminster 004E,{AE6ADDB4-7E5B-4491-8BF8-F7CA5182B548}
524628,182924,300,4723,E01004723,Westminster 005F,{5E1686F4-339C-4293-9AFC-40542AADE9F3}
527130,183168,300,4724,E01004724,Westminster 001C,{6B00A9C5-9E0C-4247-9A4C-980D8E7A8398}
527117,182745,300,4725,E01004725,Westminster 003B,{BB1D5C5B-C120-437A-B452-F929B7F9C5E3}
526652,182840,300,4726,E01004726,Westminster 003C,{143708CE-7F10-4BBF-971A-5272D58D8547}
527735,182298,300,4727,E01004727,Westminster 008D,{44093CED-5BBD-41E4-92FC-344F6E7E4B31}
526708,182451,300,4728,E01004728,Westminster 003D,{EB493BA2-196F-4EC9-A126-DEB3C99FF0FD}
526550,182553,300,4729,E01004729,Westminster 003E,{57700FD6-0A24-442F-A40C-B4C22B22C0EB}
527422,183413,300,4730,E01004730,Westminster 001D,{B30D80C8-E6D6-4666-A412-425CD0BBDD31}
529326,179325,300,4731,E01004731,Westminster 020A,{F9498BC8-28D4-4C85-8E48-42FD7D0DEC1F}
529765,179248,300,4732,E01004732,Westminster 020B,{4D2C11A3-DBD8-4CAA-AC4A-C25F303A2177}
529841,179079,300,4733,E01004733,Westminster 020C,{807C0FFE-AB40-462A-952F-E1D869DD49FC}
530050,180788,300,4734,E01004734,Westminster 018A,{EBE7DD62-8FD2-44F6-9D89-A7480A625FF7}
530431,181078,300,4735,E01004735,Westminster 018B,{01B8C237-9233-4F07-805C-CCE03B2CED21}
529519,180098,300,4736,E01004736,Westminster 018C,{0C118AD3-BD56-4621-9B3D-4CCCF6546310}
529804,178163,300,4737,E01004737,Westminster 024C,{8A5064A8-9708-460F-98AE-4D4F3F9798E5}
529590,178076,300,4738,E01004738,Westminster 024D,{26951F7B-711D-4D26-8F14-2213539A9E9E}
529501,178020,300,4739,E01004739,Westminster 024E,{A61332E1-FA95-4AD8-B9C5-3E64D8C9EB47}
529439,178571,300,4740,E01004740,Westminster 021A,{CF2CA940-7E4F-4576-B38E-793495BDFF5B}
529631,178361,300,4741,E01004741,Westminster 024F,{C442D80B-7F91-4D51-98E3-15FD06797512}
529390,178345,300,4742,E01004742,Westminster 022A,{65626618-CFAB-4274-9B81-2DE63381CE75}
529866,178897,300,4743,E01004743,Westminster 021B,{F9A57674-CFDD-466B-AEB3-4C7EE20572C7}
529374,178928,300,4744,E01004744,Westminster 020D,{E0BB866A-8136-4D92-9496-A3E1FC0B3BB4}
529968,178603,300,4745,E01004745,Westminster 021C,{0C7A68F8-9BD1-4270-B869-70341035E1F0}
529817,178797,300,4746,E01004746,Westminster 021D,{5C1179D5-89BE-475C-8ED5-418299C933B8}
529662,178617,300,4747,E01004747,Westminster 021E,{5C42E223-FB63-450D-B2A9-B57C85584A0F}
529232,179032,300,4748,E01004748,Westminster 020E,{E3470105-6004-4CCA-A020-9A89B8A79C60}
529182,178580,300,4749,E01004749,Westminster 022B,{CC0BCD14-E482-4D04-B49D-B982CE846776}
528756,178632,300,4750,E01004750,Westminster 023E,{7B8AD873-CB3F-44A4-8E9E-9D5E7C3E53DC}
528906,178461,300,4751,E01004751,Westminster 022C,{D4130554-1A30-407C-B88E-84ECBFC92B60}
529220,178367,300,4752,E01004752,Westminster 022D,{61CC9470-FC94-4F11-8EDD-A88920B667AF}
529036,178263,300,4753,E01004753,Westminster 022E,{60451663-7CD2-4EE6-AA3D-C127064BAE65}
525680,181960,300,4754,E01004754,Westminster 010A,{BB9F1E2A-1CFD-4095-AA78-8489F618C623}
525147,181979,300,4755,E01004755,Westminster 010B,{E8250774-F2FB-46F8-8C30-10B619DCA387}
525540,182118,300,4756,E01004756,Westminster 006E,{8B81C861-8957-4059-A5F2-06BB2EB4BEE7}
525923,181781,300,4757,E01004757,Westminster 010C,{60AD1F0B-733E-43AA-94D5-B8A320CEB583}
525409,181752,300,4758,E01004758,Westminster 010D,{930610F0-9820-4CAF-B32F-88A5FD41AD14}
524989,181629,300,4759,E01004759,Westminster 010E,{3BBD836F-4CF1-4EFD-8498-243B08FCF047}
524975,181467,300,4760,E01004760,Westminster 014E,{5991C4C4-F434-494F-9103-E7EB68F9D9B6}
528637,180456,300,4761,E01004761,Westminster 018D,{58C2FC38-527F-4382-9F93-9107BF343556}
528252,180823,300,4762,E01004762,Westminster 011E,{3126EF6A-5E42-4906-88A8-E1D0BCEA3FFF}
529465,181379,300,4763,E01004763,Westminster 013B,{DFE3956E-8DFB-46F9-A856-49C74616F8EE}
529281,180942,300,4764,E01004764,Westminster 013C,{A3A44E45-B754-4ECD-9A1C-ECBDA78CE5DC}
529026,181658,300,4765,E01004765,Westminster 013D,{59269E3D-F8BC-4B60-B9E6-4C47F83DA4CE}
584044,187178,300,15814,E01015814,Southend-on-Sea 003A,{F3010836-1D3C-4EE3-8C28-1B59C5ECD574}
583805,186972,300,15815,E01015815,Southend-on-Sea 003B,{3EC26478-E0F2-4C29-9A81-7D6B5E8C3849}
582873,188512,300,15816,E01015816,Southend-on-Sea 003C,{5448127D-BA8A-4A52-B3CE-C78F5CBC1037}
583321,188105,300,15817,E01015817,Southend-on-Sea 003D,{3429AC83-22E8-4945-8740-5DB066F65A16}
584042,188048,300,15818,E01015818,Southend-on-Sea 003E,{92784A0B-5BCD-4C8D-B954-33B9F2F04FEB}
583925,187747,300,15819,E01015819,Southend-on-Sea 003F,{6038CDF4-053B-4D3F-964F-BA8A2EC7D8DF}
584815,187032,300,15820,E01015820,Southend-on-Sea 005A,{09082C0A-D53D-43BF-B3C5-FB34F4DDD053}
584561,186721,300,15821,E01015821,Southend-on-Sea 005B,{C3ECEAC8-77A8-4567-8A5E-EE6DB2639406}
585629,187026,300,15822,E01015822,Southend-on-Sea 005C,{98E432BE-A218-4FAF-95EE-64485D91F534}
585430,186596,300,15823,E01015823,Southend-on-Sea 005D,{541D04DB-2C5B-4BC5-A265-4B98BCBA9866}
585116,188056,300,15824,E01015824,Southend-on-Sea 005E,{CD75ECE4-AE3E-45CB-87CE-C8547D3675BB}
584734,187884,300,15825,E01015825,Southend-on-Sea 005F,{E4973C89-8AAC-480D-908E-69AAB4DB43A8}
584358,187474,300,15826,E01015826,Southend-on-Sea 005G,{81BFE409-DE52-4BD7-AE43-27B184A02BA9}
585985,185624,300,15827,E01015827,Southend-on-Sea 012A,{1D7EA139-AB7E-42A0-9F77-1AC46DAFF51F}
586411,185541,300,15828,E01015828,Southend-on-Sea 012B,{63511424-C4C1-4952-B71B-9903E617133E}
585177,186162,300,15829,E01015829,Southend-on-Sea 012C,{97706F36-A62A-4295-9004-7CB387932A68}
585458,185895,300,15830,E01015830,Southend-on-Sea 012D,{A5E1F8F4-7AA8-4434-A2E3-8FB2CD669195}
586633,185996,300,15831,E01015831,Southend-on-Sea 012E,{3CFAFB29-B7DC-401C-BA57-26118B347FCD}
586188,186093,300,15832,E01015832,Southend-on-Sea 012F,{94910BC0-7F5A-4FAE-ABD0-5F6714E5338C}
584582,189035,300,15833,E01015833,Southend-on-Sea 001A,{FB623F5E-D78A-466E-AD2F-32A9262955B1}
583830,188719,300,15834,E01015834,Southend-on-Sea 001B,{E1DC060F-5599-4125-A2D3-E61BEF4CE754}
584163,188668,300,15835,E01015835,Southend-on-Sea 001C,{26E158B9-D53E-48F0-987C-B61F6CD0DFB1}
583195,189422,300,15836,E01015836,Southend-on-Sea 001D,{E7EA3302-8FA9-406E-B8ED-AD6A7094EA8E}
582880,189122,300,15837,E01015837,Southend-on-Sea 001E,{96D4B352-B5C8-4BDF-88D9-CF4698C70601}
584077,189229,300,15838,E01015838,Southend-on-Sea 001F,{9DB1E027-6CCB-4A22-BFBD-2F832388A588}
589367,185871,300,15839,E01015839,Southend-on-Sea 014A,{505FE1BE-CC07-4CB0-A948-14E4D5454A9D}
589128,185509,300,15840,E01015840,Southend-on-Sea 014B,{464B5DC0-99AD-4E40-AA76-FC9FB5B77FDA}
588957,185305,300,15841,E01015841,Southend-on-Sea 014C,{D74AF16E-BC20-4FF0-92AA-E81592ED369A}
589173,185224,300,15842,E01015842,Southend-on-Sea 014D,{EBC2B3F6-508C-4C2E-A63D-B6066E890C35}
589153,186101,300,15843,E01015843,Southend-on-Sea 014E,{49C34317-9AC3-4BD7-A793-8B9F61EC8C50}
588786,185977,300,15844,E01015844,Southend-on-Sea 014F,{68F43C52-B98C-41C9-8EFC-CE0A9C3BC4D2}
583923,186275,300,15845,E01015845,Southend-on-Sea 011A,{5817D0C4-392A-4FA5-8A87-DD61D77BB62D}
584867,185978,300,15846,E01015846,Southend-on-Sea 011B,{C3808202-91E1-4BF2-B550-C766C6BBB988}
584452,186038,300,15847,E01015847,Southend-on-Sea 011C,{D4424E8C-68B0-4432-BCA4-89287CFC47D0}
584260,185782,300,15848,E01015848,Southend-on-Sea 011D,{1ED14382-A442-455C-BF92-51CA97A84657}
584258,186290,300,15849,E01015849,Southend-on-Sea 011E,{EF031E0B-0B3C-477A-A0E8-BF709682A332}
584788,186325,300,15850,E01015850,Southend-on-Sea 011F,{31E9356B-13C5-4EF4-B9E7-9DA877EF0C63}
586915,185357,300,15851,E01015851,Southend-on-Sea 015A,{7B6584EE-F1E7-496D-9137-E2D0FF574EDD}
588374,185462,300,15852,E01015852,Southend-on-Sea 015B,{6530261C-9F57-4CF0-9744-254511DBFED8}
587552,185343,300,15853,E01015853,Southend-on-Sea 015C,{A63EDA94-1FEC-4C03-BA36-4705BB0BD5C9}
587859,185635,300,15854,E01015854,Southend-on-Sea 015D,{28E458CA-1811-454B-9BB4-09FEA12341E8}
586959,185857,300,15855,E01015855,Southend-on-Sea 015E,{CD4FF082-8277-4751-BDF3-BB364E754526}
587317,185645,300,15856,E01015856,Southend-on-Sea 015F,{B129F085-18DD-4436-B4D3-D86C481AB052}
585494,187750,300,15857,E01015857,Southend-on-Sea 004A,{41D1899E-FDAF-4118-A6CB-DB58E5082A39}
585967,187569,300,15858,E01015858,Southend-on-Sea 004B,{EEA58129-C8D2-40EB-836E-EE03236EF7B6}
586526,187723,300,15859,E01015859,Southend-on-Sea 004C,{E00E891D-BD37-4312-871D-4971FC1A220F}
586958,187389,300,15860,E01015860,Southend-on-Sea 004D,{1C6D1234-3149-4C5E-A091-11E0BED11A45}
587617,187055,300,15861,E01015861,Southend-on-Sea 004E,{68BD3BB4-BEC2-4D95-BD2F-1F4CDD5663E3}
587201,186796,300,15862,E01015862,Southend-on-Sea 004F,{850EF47B-0AC6-4B1E-AF34-4F58BCE71EF0}
585336,189017,300,15863,E01015863,Southend-on-Sea 002A,{DF100E03-ED1B-421A-9EB1-B95DDF8824C0}
585007,188644,300,15864,E01015864,Southend-on-Sea 002B,{DE5DEC9D-CC0C-4528-9A35-89362EA055B9}
586688,188477,300,15865,E01015865,Southend-on-Sea 002C,{69088F84-1C48-4B55-83B2-DA18573EEF4D}
587376,188025,300,15866,E01015866,Southend-on-Sea 002D,{C2E84B4F-98F1-49BD-B514-D743B6DC073F}
587250,188503,300,15867,E01015867,Southend-on-Sea 002E,{E6B5E9B8-7D90-4132-AB37-8C8A58ADE3F6}
586791,188060,300,15868,E01015868,Southend-on-Sea 002F,{4375AFA3-3E3A-4C0E-934B-6037F6A73C38}
589008,186589,300,15869,E01015869,Southend-on-Sea 006A,{27529E86-C542-4EBC-947C-0B100EA3EAAE}
589384,186636,300,15870,E01015870,Southend-on-Sea 006B,{CF63E8B6-6060-4BCB-B12E-E8284BAE3AC7}
588885,187112,300,15871,E01015871,Southend-on-Sea 006C,{F858621F-AF8B-4DEE-8A4F-4E9409DEEBA6}
589598,186479,300,15872,E01015872,Southend-on-Sea 006D,{4530062C-F0CD-45C5-8B8D-451BACBBCE51}
589724,186190,300,15873,E01015873,Southend-on-Sea 006E,{E9014D17-85DD-4C5C-B93A-AF0AA285E188}
588384,187225,300,15874,E01015874,Southend-on-Sea 006F,{1F8A637D-F147-4BC5-83B8-268D5EC1BCED}
589445,187043,300,15875,E01015875,Southend-on-Sea 006G,{B6F3F32F-14EC-465B-82AD-01ADBBDBF920}
594201,185480,300,15876,E01015876,Southend-on-Sea 013A,{E12A610F-BAFE-4A00-83A9-1F42538E2507}
593840,185191,300,15877,E01015877,Southend-on-Sea 013B,{8372E33E-939F-4221-BDB9-9CEFF854BDE2}
593118,186485,300,15878,E01015878,Southend-on-Sea 013C,{AB83C0ED-2249-48DD-9229-8C6FD6DC17A1}
593351,186224,300,15879,E01015879,Southend-on-Sea 013D,{E52963F3-919E-4F04-B080-C2F2587957AA}
593623,185932,300,15880,E01015880,Southend-on-Sea 013E,{7BD8E077-8C35-4208-B6E9-E9891DE10CC1}
594169,185989,300,15881,E01015881,Southend-on-Sea 013F,{8D510224-C8DE-490D-8C1D-AB2AAFD26DA7}
593319,185827,300,15882,E01015882,Southend-on-Sea 013G,{2DD85911-A1D7-4D55-962F-7CAA051EBACF}
591239,186088,300,15883,E01015883,Southend-on-Sea 009A,{CB60FDF0-E253-4055-A0D8-2DE91F4893CE}
589993,186063,300,15884,E01015884,Southend-on-Sea 009B,{9157EAA3-A72D-4EDE-B186-DD486D3554F3}
591866,186035,300,15885,E01015885,Southend-on-Sea 009C,{D958E859-FCC5-4204-BA80-091473FD7771}
590146,187025,300,15886,E01015886,Southend-on-Sea 009D,{C9A1A9CC-6065-4259-BBFC-DCF78600FBDD}
590148,186709,300,15887,E01015887,Southend-on-Sea 009E,{CE8FC189-F752-47D0-9D51-8B4CE3D3D4A1}
590682,186563,300,15888,E01015888,Southend-on-Sea 009F,{4FD0244B-FB17-4C1A-BDB4-977EA49D57DE}
590714,185224,300,15889,E01015889,Southend-on-Sea 016A,{E4E05590-5552-4D87-A7A2-E8D97611FA94}
591373,185477,300,15890,E01015890,Southend-on-Sea 016B,{6448F7FB-DE49-4077-A944-E0B7DF01C690}
589994,184889,300,15891,E01015891,Southend-on-Sea 016C,{2485E98B-5838-462A-8089-A42CD480008A}
589737,185413,300,15892,E01015892,Southend-on-Sea 016D,{76B374BB-3012-44B5-99FC-C2686C908D66}
591844,185082,300,15893,E01015893,Southend-on-Sea 016E,{9191F9C8-EE8B-41B6-B056-64A31FDB870A}
590078,185539,300,15894,E01015894,Southend-on-Sea 016F,{ED71CA24-83E2-4226-886B-7B87AC56E5AA}
588333,186058,300,15895,E01015895,Southend-on-Sea 010A,{0BFF9CA3-4E3B-4EC9-9E20-28862DA03AB3}
587420,186111,300,15896,E01015896,Southend-on-Sea 010B,{ACF72ADA-D227-4241-958B-7343CB32E8CF}
588482,186808,300,15897,E01015897,Southend-on-Sea 010C,{6FC78E48-D8C6-4143-A02A-3A0FC3856179}
588566,186404,300,15898,E01015898,Southend-on-Sea 010D,{AB60499A-55E4-4FCB-99F5-C3636CD717C4}
587699,186543,300,15899,E01015899,Southend-on-Sea 010E,{2456EBC5-2092-48B1-B6E1-20B01F1FAEDB}
587186,186300,300,15900,E01015900,Southend-on-Sea 010F,{1B7F0E33-32EB-4D60-AB31-824985868918}
586148,186544,300,15901,E01015901,Southend-on-Sea 007A,{B8448BDE-821B-4220-92C5-9964589A880F}
586690,186449,300,15902,E01015902,Southend-on-Sea 007B,{FD129DB1-B30E-40C3-8DE2-65629771400A}
586151,186856,300,15903,E01015903,Southend-on-Sea 007C,{4DC3F667-0838-4772-9234-EAEC2DC636C6}
586471,186727,300,15904,E01015904,Southend-on-Sea 007D,{01001834-311E-4B61-8990-B876C365A10F}
585846,186700,300,15905,E01015905,Southend-on-Sea 007E,{4455D478-F888-4C2B-A38C-82D81CB98F8B}
586791,186739,300,15906,E01015906,Southend-on-Sea 007F,{0EE0B4CD-04A2-46A0-A0FA-055606231DB9}
587014,186561,300,15907,E01015907,Southend-on-Sea 007G,{CF90382C-6266-4969-8CC2-FCD14EEC2358}
582905,186238,300,15908,E01015908,Southend-on-Sea 008A,{36F2CF77-A643-4021-8EE3-A9B847D8FA12}
583566,186266,300,15909,E01015909,Southend-on-Sea 008B,{BDCACB86-BEF6-4C86-AC46-77871E5D6DAF}
582326,186342,300,15910,E01015910,Southend-on-Sea 008C,{139798AD-735B-4074-90EC-4BB34F8C416F}
582371,187062,300,15911,E01015911,Southend-on-Sea 008D,{8158F29C-613D-4CFB-AD13-8D4A3DCE0BAB}
582743,186879,300,15912,E01015912,Southend-on-Sea 008E,{79D9369B-DB00-4F66-9114-535D550656D6}
583136,186531,300,15913,E01015913,Southend-on-Sea 008F,{AA9BDC4D-5DC1-43DC-8EDF-887E6E00867C}
592472,186141,300,15914,E01015914,Southend-on-Sea 017A,{D7A45F89-ED39-47F6-A304-F6A56561FFEF}
592665,185737,300,15915,E01015915,Southend-on-Sea 017B,{568C1951-71B8-49E6-A12D-B494B1AF4351}
592313,185339,300,15916,E01015916,Southend-on-Sea 017C,{5AB6E1BB-8B7C-4788-A0DE-63A2AE515FED}
592948,185211,300,15917,E01015917,Southend-on-Sea 017D,{CD811527-BD18-4CA5-ABE3-F361BC07A2A2}
592862,184928,300,15918,E01015918,Southend-on-Sea 017E,{62571506-E3D9-4870-9B2A-741EB53C7DD8}
592330,184868,300,15919,E01015919,Southend-on-Sea 017F,{66642C97-CA9C-461F-B50C-735802B0259F}
592699,184547,300,15920,E01015920,Southend-on-Sea 017G,{24E275DE-9D38-486C-8002-84C97BC1DA02}
556545,178916,300,15921,E01015921,Thurrock 015A,{CF164864-6DC5-48DB-8EBC-8E2175EADB3B}
556371,179952,300,15922,E01015922,Thurrock 008A,{E425216E-D437-4387-BF89-DC6FDCA3A859}
556468,180778,300,15923,E01015923,Thurrock 008B,{BECD561E-83EB-41EC-8BEF-7FB2E3D4C162}
556363,181301,300,15924,E01015924,Thurrock 008C,{DA47E608-9FB9-4578-9E4A-BA8EB3FB0459}
556047,180220,300,15925,E01015925,Thurrock 008D,{AD2A1D5F-B722-427A-B9B4-86C733085870}
556650,180305,300,15926,E01015926,Thurrock 008E,{192DE17E-46C4-49D4-A602-6341C6D8EF02}
558698,180760,300,15927,E01015927,Thurrock 007A,{DBC6DD4F-C07F-4668-A826-86EB074CADAC}
557895,181082,300,15928,E01015928,Thurrock 007B,{62670BD7-F147-4F94-B08E-81C5C8CEDD5E}
558389,180902,300,15929,E01015929,Thurrock 007C,{E2ECBD3C-7DF2-4CE7-9392-18F213EEEE6F}
559123,180795,300,15930,E01015930,Thurrock 007D,{874F3999-F386-4181-980D-2B3866BBA080}
558855,181164,300,15931,E01015931,Thurrock 007E,{1C58F779-47CC-4758-8C40-35BF798D77B0}
559199,181721,300,15932,E01015932,Thurrock 006A,{964229C4-2F4A-40FF-8BBE-F4BFF1831E54}
564974,178595,300,15933,E01015933,Thurrock 012A,{5B252D7E-EB0E-4CD9-B5CF-2F566F05AFAE}
564547,178791,300,15934,E01015934,Thurrock 012B,{57130845-D137-4752-94AB-F18880DAC08A}
564182,178572,300,15935,E01015935,Thurrock 012C,{90A1C58D-9F3A-4730-935F-CDE82D58B8FA}
565004,179133,300,15936,E01015936,Thurrock 012D,{4C25B94A-1E2B-4BE7-8BB9-DD839E05A15B}
564339,179432,300,15937,E01015937,Thurrock 012E,{DF67994E-064D-4124-8BEE-B7789DBD5185}
565018,179578,300,15938,E01015938,Thurrock 012F,{C7D20039-D69D-407B-912A-4EE8BC1C80EB}
560970,179466,300,15939,E01015939,Thurrock 011A,{43EB79C9-EEAA-4D71-A161-B1E750AF5EC7}
560554,179350,300,15940,E01015940,Thurrock 011B,{22AB2FDE-4606-4B0E-9748-E51321BA3953}
559998,179515,300,15941,E01015941,Thurrock 011C,{058FBECC-F8DB-40E4-94F5-BF422086DFFF}
560353,179891,300,15942,E01015942,Thurrock 011D,{0BA1690F-AE23-4DC3-8168-CC4B8C92A6A5}
570414,184376,300,15943,E01015943,Thurrock 001A,{75D60428-0936-4394-8CFC-14A8F3BC0E67}
570776,184208,300,15944,E01015944,Thurrock 001B,{44D6A692-2EC7-4615-AFCF-4ACAAE9C7D25}
570697,183586,300,15945,E01015945,Thurrock 002A,{348CF39A-4ADD-4462-ADC8-7853DE5E60E3}
571216,184085,300,15946,E01015946,Thurrock 001C,{8C7CB2A9-721A-4B3D-A8AD-74BBE22DBE5F}
568130,178993,300,15947,E01015947,Thurrock 013A,{B9984F32-067A-43D4-8CFB-F933B866E21B}
567773,178804,300,15948,E01015948,Thurrock 013B,{785B5C7C-BDD9-4E59-BD75-BF7E77E9CC66}
568374,178467,300,15949,E01015949,Thurrock 013C,{8E4BB3FA-A2E6-454F-BF17-0288E28703E2}
566900,179159,300,15950,E01015950,Thurrock 013D,{5AC24AA5-5006-4DE5-811A-A87DE2AB20E1}
560567,177773,300,15951,E01015951,Thurrock 017A,{CD0E1464-8A6F-43D9-AF6D-DD1ED2CF2F6A}
561920,177555,300,15952,E01015952,Thurrock 017B,{42FD3CE1-CEC0-471C-839B-2D520F9E120E}
561001,177711,300,15953,E01015953,Thurrock 017C,{DDD878C6-79AB-410F-A437-B8733770A553}
561634,177570,300,15954,E01015954,Thurrock 017D,{B330500C-A386-48E2-8BC9-282E4B098D16}
560746,178385,300,15955,E01015955,Thurrock 016A,{46C8BECA-3A95-4091-A4AE-006EA8DEBF28}
561431,178162,300,15956,E01015956,Thurrock 016B,{76D8E082-5953-45BC-AEBA-0488E5B4E67A}
561372,179402,300,15957,E01015957,Thurrock 009A,{84D8EFFF-F8C9-4CBC-82FB-6161B48CB389}
561323,179065,300,15958,E01015958,Thurrock 009B,{2E5689CB-F0D0-4797-B99D-C97EFFB5B1BC}
561700,178477,300,15959,E01015959,Thurrock 016C,{53F7DDE1-9D88-45BA-8503-15FB91D02E6F}
562032,179002,300,15960,E01015960,Thurrock 014A,{DE357617-4EF5-4CBE-802F-3C742D53B9DE}
562139,178146,300,15961,E01015961,Thurrock 016D,{08DDD16C-BB00-49E2-9BF2-63C403C7EC97}
562186,177700,300,15962,E01015962,Thurrock 016E,{2EB70C50-2209-4115-8242-36285A0B4AF4}
562897,180022,300,15963,E01015963,Thurrock 010A,{31DB9ACB-6FFE-4A81-BA15-067DCA969F81}
562288,179588,300,15964,E01015964,Thurrock 010B,{D3795F1F-CEED-4AE6-8140-B3D7C0BDD8D3}
563362,179344,300,15965,E01015965,Thurrock 010C,{1C4B62CA-D1FD-4A32-968D-217DDDFF9B5C}
562499,180101,300,15966,E01015966,Thurrock 010D,{62D185F5-C60A-4BC8-AF95-B5A81B88504D}
